FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,40Working,40Sleeping,40PreparingFood,4.0-X,4.0-Y,4.0-Notapplicable,41DysfunctionalInstitutions,41LowLivingStandards,41LackHhealthyEnvironment,4.1-X,4.1-Y,4.1-Notapplicable,42BetterQualityLife,42BetterEducationChildren,42BetterAccessHealthSocialServices,4.2-X,4.2-Y,4.2-Notapplicable,43GlobalNetwork,43NetworkAcquaintances,43NumerousFacilitatingFactors ,4.3-X,4.3-Y,4.3-Notapplicable,51aNotImportant,51a,5.1a-X,51bNotImportant,51b,5.1b-X,51cNotImportant,51c,5.1c-X,51dNotImportant,51d,5.1d-X,51eNotImportant,51e,5.1e-X,51fNotImportant,51f,5.1f-X,51gNotImportant,51g,5.1g-X,51hNotImportant,51h,5.1h-X,CollectorID,ConsentToParticipate,ConsentToShareStory,11,2.1 Where did the person in your story move to?,2.2 Where did the person in your story move to?,"2.3 When the person in your story first left, did that person intend to migrate …",2.3 Other,"2.4 If the person in your story returned to where they previously lived, what was the main reason?",2.4 Other,3.1 How do you know the person in your story?,3.1 Other,3.2 What is the gender of the person in your story?,3.3 How old is the person in your story?,3.4 What municipality does this person come from?,3.5 What area is this person from originally?,3.6 What is the ethnic origin of the person in your story?,3.6 Other,3.7 What is this person’s marital status?,3.8 What is the highest education level obtained by this person?,3.9 What was this person’s professional/occupational status before moving?,39Student,39Unemployed,39ManualWorker,39CivilServant,39EmployedPrivateSector,39SelfEmployed,39FreelanceConsultancy,39YouDoNotKnow,39Other,3.9 Other,3.10 What type of residential space did this person live prior to moving?,3.10 Other,4.4 To the best of your knowledge the person who moved was/is…,4.5 Situations like these…,52CommunitiesHavingCommonVisionFuture,52AbilityToOwnCar,52AbilityToHaveRegularHolidays,52RequirementForRegularQualificationTestss,52AvailabilityApplyStateSocialSupport,52Other,5.2 Other,6.1 What is your gender?,6.2 What age are you?,6.3 What municipality do you come from?,6.4 What area do you live in now?,6.5 What is your ethnic origin?,65Other,6.6 What is your marital status?,6.7 What is the highest education level obtained?,6.8 What is your profession/occupation?,68Student,68Unemployed,68ManualWorker,68CivilServant,68EmployedPrivateSector,68SelfEmployed,68FreelanceConsultancy,68Other,68Other,6.9 What type of residential space do you live in?,69Other,6.10 Do you receive any social benefits?,6.11 Do you receive remittances from abroad?,Experience,Title,TitleEN,54FutureMacedonia ,54FutureMacedoniaEN ,ProjectID,ApplicationName,SessionID,Latitude,Longitude,Accuracy,Altitude,Bearing,Speed,Time,Language
a02ed01c-30fd-48df-8b86-c8b1a99a6fa1,732,,2020/02/26 11:54:29.250,2020/02/26 11:54:32.240,90.93798,5.1282043,3.9338212,0.06497924,0.044410255,,,,,,,1,5.146191,88.88889,5.964922,0.50409365,0.7697778,,84.23757,5.9829025,9.779535,0.12770987,0.051811963,,0.2626598,99.74,0.9973734,5.4350734,94.564926,0.94564927,3.7109375,96.28906,0.9628906,0.2626598,99.73734,0.9973734,1.1247277,98.875275,0.9887527,0.2626598,99.73734,0.9973734,6.2971473,93.70285,0.9370285,3.7109375,96.28906,0.9628906,7,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Within North Macedonia,Urban (city),Permanently,,The did not return,,He/she is a close family member,,Male,Under 18,Битола,Rural (village),Macedonian,,Single,Secondary,Other,,,,,,,,,1,Ученик,Lived with parents,,Unhappy they moved,Happen sometimes,,,,,,1,Добро образование за децата,Male,35-44,Битола,Urban (city),Macedonian,,Married /Living together,Vocational,Manual worker,,,1,,,,,,,,,No,No,"Од Демир Хисар мојата фамилија двете деца се преселја сите во Битола,ама можи и згрешивме арно ни беше таму ама за повеќе можности за децата рековме ајде во градот да се преселиме и сега тука сме,сопругата работи има факултет Педагошки завршено си работи по струката во Битола,дечињата се уште ученици ама во Битола имаме повеќе можности",Секој нешто прај за подобро,Everyone is striving for the better life,"Добро е само да биди малце по стабилно,да имаме подтабилни плати иначе дома си е дома","More stability and better salaries, otherwise it's good, there is no place like home",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 7.1.1; SM-J510FN Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/258.0.0.34.119;]",2d627926-3339-405f-ac69-2b80ba183b9f,,,,,,,,mk
611d1f0b-559d-4b2b-becc-14ba7fdebcc2,693,,2020/02/26 12:00:22.047,2020/02/26 12:00:24.369,32.593597,35.470085,31.936316,0.49671355,0.30717096,,67.45656,16.666672,15.876767,0.24210101,0.14433335,,10.786109,8.974365,80.239525,0.8472671,0.07771797,,13.349426,11.965813,74.68476,0.8066767,0.10362393,,8.415949,91.58,0.9158405,2.898705,97.101295,0.97101295,0.82974434,99.17026,0.99170256,1.5193939,98.480606,0.98480606,1.5193939,98.480606,0.98480606,0.1400888,99.85991,0.9985991,1.5193939,98.480606,0.98480606,4.9676714,95.032326,0.9503233,2,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Other,За лекување на своето девојче,The did not return,,He/she is a close family member,,Male,45-54,Студеничани,Rural (village),Albanian,,Married/Living together,Primary,Other,,,,,,,,,1,Шиеше навлаки за кола.,Lived with parents,,Happy they moved,Happen all the time,1,1,1,,,1,Да најдам работа,Female,20-24,Студеничани,Rural (village),Albanian,,Single,Secondary,Unemployed,,1,,,,,,,,,,No,Yes,"Јас имам 19 години ,чичкоми пред 5 години отиде во германија.Причината за одење беше болестот на мојата братучетка.Чичкоми работеше со навлаки на коли ги шиеше имале еден нормален живот како сите во македонија една минимална плата ја донесе во дома сешто беше во ред.кога дојде во живот мојата братучетка она беше болна од срцето болестот беше страшно и требаше да оди мора во германија дасе оперира.таму требаше да се лекува за 3 месеци.тие одат ,во текот на три месеци чичкоми најде работа таму со по добра плата со истиот професион.сега тиее живеат таму се срекни заради преселувањето ,братучетками сега е по добро.",Лошите услови во болниците во македонија ги потикнуваат лугето да одат во странство дасе лекуват.,Bad conditions in Macednian hospitals are encouraging people to go abroad for medical treatments,"Да има по добри услови во болници ,училиште ,по веке работни места и др","Better conditions in hospitals, schools, more work places",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",ba4ee85a-52f1-4677-96f6-ec515df1d113,,,,,,,,mk
2f3cda86-bb71-420c-8a2d-8d19f52599aa,729,,2020/02/26 12:01:28.113,2020/02/26 12:01:29.319,14.742649,64.52992,20.727434,0.5299239,0.55882907,,1.5523487,98.290596,0.15705566,0.4930235,0.8511966,,96.0851,0,3.9148986,0.039148986,0,,94.026405,0.4273529,5.5462403,0.05759917,0.0037008803,,6.813526,93.19,0.93186474,5.993855,94.00614,0.94006145,3.5348356,96.465164,0.96465164,2.7151644,97.284836,0.97284836,2.7151644,97.284836,0.97284836,4.3545065,95.64549,0.95645493,2.7151644,97.284836,0.97284836,3.5348356,96.465164,0.96465164,10,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a close family member,,Female,25-34,Штип,Urban (city),Macedonian,,Married/Living together,Bachelor or equivalent,Unemployed,,1,,,,,,,,,A private house (owned),,Happy they moved,Happen all the time,,,,1,1,,,Female,45-54,Штип,Urban (city),Macedonian,,Married /Living together,Secondary,Manual worker,,,1,,,,,,,,,No,Yes,Мојата ќерка се пресели со својот сопруг во Италија за подобар и поквалитетен живот,Подобар и поквалитетен живот,Better quality life,Повеќе можности за вработување,More employment opportunities,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/MessengerForiOS;FBDV/iPhone9,1;FBMD/iPhone;FBSN/iOS;FBSV/13.3.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",29b60262-4880-4b51-acb8-71af48feba9f,,,,,,,,mk
5a1edf00-75cc-4d1d-871f-a37b83c5babd,689,,2020/02/26 12:02:05.184,2020/02/26 12:02:16.381,70.66091,18.37607,10.963026,0.20151061,0.15913677,,32.341293,33.76068,33.89802,0.50778365,0.29236752,,31.855593,35.470085,32.67432,0.50409365,0.30717096,,42.749874,46.153843,11.096282,0.34173203,0.3996923,,26.124727,73.88,0.7387527,5.4350734,94.564926,0.94564927,6.2971473,93.70285,0.9370285,4.5730057,95.426994,0.95426995,5.4350734,94.564926,0.94564927,5.4350734,94.564926,0.94564927,10.607487,89.39251,0.89392513,13.193697,86.806305,0.86806303,3,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a close family member,,Male,35-44,Ѓорче Петров,Urban (city),Macedonian,,Married/Living together,Secondary,Private sector,,,,,1,,,,1,Фабрика во Скопје,Lived with parents,,Happy they moved,Happen all the time,1,,,1,,,,Male,25-34,Ѓорче Петров,Urban (city),Macedonian,,Single,Bachelor or equivalent,Civil cervant,,,,1,,,,1,Геронтолошки Завод,,,No,No,"Средно медицинско, работел во фабрика во прозводство, женет со едно дете. Сопругата му е од Германија",Живот во Германија,Life in Germany,"Функционална, праведна","Functional, fair",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; MRD-LX1 Build/HUAWEIMRD-LX1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/254.0.0.37.125;]",69773338-8a35-470d-9176-b3c9ba9359de,,,,,,,,mk
fa1a8b39-ef37-4acf-8507-51822e0800a5,681,,2020/02/26 12:08:14.179,2020/02/26 12:08:15.526,85.90754,8.547004,5.545455,0.09818958,0.07401709,,33.331604,35.470085,31.198305,0.48933348,0.30717096,,52.425976,1.709404,45.864624,0.46719328,0.014803418,,88.17991,7.6923065,4.127786,0.07973939,0.06661538,,14.917832,85.08,0.8508217,6.2971473,93.70285,0.9370285,11.469561,88.53044,0.8853044,9.745419,90.25458,0.9025458,4.5730057,95.426994,0.95426995,7.159215,92.84078,0.92840785,0.2626598,99.73734,0.9973734,18.36611,81.63389,0.8163389,7,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a relative,,Male,35-44,Битола,Rural (village),Macedonian,,Married/Living together,Secondary,Manual worker,,,1,,,,,,,,Rented flat,,Happy they moved,Happen all the time,,,,,,1,Да имаме реални можности тука,Male,45-54,Битола,Rural (village),Macedonian,,Married /Living together,Vocational,Manual worker,,,1,,,,,,,,,No,No,"Братучед мој е заминат во Австралија,заминат е да работи таму,имаше многу роднини таму, и отиде да живее и да работи.Прво живееше кај роднините па подоцна се ожени и се пресели во друга куќа,се ожени и ич се нема вратено",Печалба и подобри услови,Compensation and better conditions,Да не е полошо од сега,Not worse than now,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 7.1.1; SM-J510FN Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/258.0.0.34.119;]",671b4eae-767b-4684-b376-9d5219441b65,,,,,,,,mk
1ce69ad3-bf5c-42ff-8938-1087608ddfe7,704,,2020/02/26 12:14:49.736,2020/02/26 12:14:51.565,70.913216,20.085472,9.001311,0.19044049,0.17394018,,33.603626,34.188034,32.208336,0.4930235,0.29606837,,33.02095,34.615387,32.363667,0.49671355,0.29976922,,15.984495,76.068375,7.947131,0.45981318,0.65875214,,1.1247277,98.88,0.9887527,1.9868016,98.0132,0.980132,1.9868016,98.0132,0.980132,7.159215,92.84078,0.92840785,9.745419,90.25458,0.9025458,13.193697,86.806305,0.86806303,15.779901,84.2201,0.842201,3.7109375,96.28906,0.9628906,3,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a relative,,Female,25-34,Аеродром,Urban (city),Macedonian,,Married/Living together,Bachelor or equivalent,Unemployed,,1,,,,,,,,,Lived with parents,,Unhappy they moved,Happen all the time,1,,,,,,,Male,25-34,Карпош,Urban (city),Macedonian,,Married /Living together,Secondary,Civil cervant,,,,1,,,,1,Геронтолошки завод,,,No,No,"Братучедка 29 год, завршила на филолошки факултет, била невработена, сопругот идто неврсботен, но неговите родители ѓивееле во Италија и ги повлекле во Милано",Милано Италија,"Milan, Italy","Според соговорникот, државата не ни постои","According to the interviewee, the country doesn't even exist",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; MRD-LX1 Build/HUAWEIMRD-LX1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/254.0.0.37.125;]",5105534d-a9ff-4127-a0e9-ed6061b1ba08,,,,,,,,mk
00028da0-7e1a-4148-b18b-09f667fc53f8,662,,2020/02/26 12:21:24.766,2020/02/26 12:21:26.388,10.883107,10.256409,78.86049,0.83988696,0.08882051,,6.6032863,83.76068,9.63603,0.5151637,0.72536755,,7.4579835,82.05129,10.490727,0.5151637,0.71056414,,8.740037,79.48718,11.77278,0.5151637,0.68835896,,1.1247277,98.88,0.9887527,4.5730057,95.426994,0.95426995,8.883351,91.116646,0.9111665,10.607487,89.39251,0.89392513,14.917832,85.08217,0.8508217,7.159215,92.84078,0.92840785,1.1247277,98.875275,0.9887527,5.4350734,94.564926,0.94564927,11,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a close family member,,Female,25-34,Гостивар,Rural (village),Macedonian,,Married/Living together,Vocational,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen sometimes,1,,,,,,,Female,20-24,Гостивар,Rural (village),Macedonian,,Single,Secondary,Student,1,,,,,,,,,,,No,No,"Моја прва братучетка со мажот и живее во Шведска  и едноставно  задоволни се.Мажот и има супер работа со супер плата,таа сега ќе се запосли бидејќи роди пред неколку месеци.Децата и двете во градинка-бесплатно каде истовремено ги учат да зборуваат и англиски и шведски.Народот бил малку ладен,ама никој не се замара со тебе секој си го тера своето.Околината  исто била прекрасна,.Автомобили ретко се возат,сите се возат со велосипеди,барем во помалите области каде што живеат луѓе.Е сега животот е скап,храната е прескапа,ама затоа имаат високи плати кои им овозможуваат да си ги покријат сите трошоци.Братучетка ми скоро цела година живеат со една плата плус две деца,а успеваат да си покријат се.",Со една плата успеваш да живееш,You manage living with one salary,Обезбедување подобра иднина на младите генерации во државта,Ensuring better future for the young generations,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J330FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/249.0.0.10.122;]",2597d232-8b96-45d0-afe4-0f003ec5e0b6,,,,,,,,mk
2666ae2f-2c8d-4591-8067-a461b8bc6d92,742,,2020/02/26 12:28:14.874,2020/02/26 12:28:27.082,42.305965,17.52137,40.172665,0.48933348,0.15173505,,33.623344,31.196579,35.180073,0.50778365,0.2701624,,33.234623,34.188034,32.57734,0.49671355,0.29606837,,32.9626,35.470085,31.567308,0.4930235,0.30717096,,14.917832,85.08,0.8508217,0.2626598,99.73734,0.9973734,2.8488696,97.15113,0.9715113,3.7109375,96.28906,0.9628906,8.883351,91.116646,0.9111665,10.607487,89.39251,0.89392513,1.9868016,98.0132,0.980132,1.1247277,98.875275,0.9887527,3,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Temporarily (other),,The did not return,,He/she is a friend,,Female,25-34,Охрид,Urban (city),Macedonian,,Single,Bachelor or equivalent,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen all the time,1,1,1,1,1,,,Female,25-34,Ѓорче Петров,Urban (city),Macedonian,,Single,Bachelor or equivalent,Civil cervant,,,,1,,,,1,Герентолошки завод,,,No,No,"Женско лице 28 год немажена од Охрид, дипломиран физиотерапевт, била невработена, преку писредник за работа заминала за Германија во Минхен",Минхен Охрид Скопје,Munich Ohrid Skopje,"Перспемтивна, безбедна и праведна","Prosperous, safe and fair",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; MRD-LX1 Build/HUAWEIMRD-LX1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/254.0.0.37.125;]",c0605533-487d-4eb2-9f03-331dedbf46f6,,,,,,,,mk
aef0f96d-d149-4dba-9ca6-e260d7364d38,727,,2020/02/26 12:42:48.902,2020/02/26 12:42:50.140,5.9039063,85.89744,8.198652,0.5114737,0.74387175,,5.0689163,84.615395,10.315693,0.52623385,0.73276925,,43.352264,42.73504,13.912693,0.35280213,0.37008545,,9.050695,80.34188,10.607425,0.50778365,0.69576067,,6.2971473,93.70,0.9370285,13.193697,86.806305,0.86806303,1.9868016,98.0132,0.980132,8.021283,91.978714,0.91978717,1.1247277,98.875275,0.9887527,8.883351,91.116646,0.9111665,5.4350734,94.564926,0.94564927,7.159215,92.84078,0.92840785,11,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a friend,,Female,20-24,Гостивар,Urban (city),Macedonian,,Married/Living together,Secondary,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen sometimes,1,,,,,,,Female,20-24,Гостивар,Urban (city),Macedonian,,Single,Secondary,Student,1,,,,,,,,,,,No,No,"Кој менталитет, која заработка, кое образование, кое здравство, кој суд, кој закон, која заштита, која помош ја имаш овде,каква иднина? Само стрес и нервози.Школска моја разведена со девојче, замина  и работи во кујна, во ресторан во Шведска. Покрива сметки, храна, образование и се ,преморена е од шетање. За 4 год тамо, таа оваа год ке почне куќа на плац кој и го оставиа нејзините.Кога за 4 год како самохрана мајка овде ке можеш да заработиш за куќа, со средно образование.Овде имаше проблеми со бившиот маж, со соц. работници, со судот, со работа, со газди,затоа ич не мисли, ако имаш можност замини со цело семејство и не се враќај.",Спасување од проблеми,The salvation from problems,Не гледам некоја сјајна иднина во оваа држава,I don’t see a bright future for this country,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J330FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/249.0.0.10.122;]",76f13936-c1bf-46ce-a110-66614802a8b4,,,,,,,,mk
46f47585-517b-4dc4-b025-83c30d10eaf7,653,,2020/02/26 12:44:14.824,2020/02/26 12:44:15.381,22.321718,50.854694,26.823584,0.52250934,0.44040164,,9.151116,81.62394,9.224944,0.50036913,0.7068633,,59.438126,26.068375,14.493503,0.2752769,0.22575215,,0.2051587,7.2649465,92.52991,0.9616237,0.062914446,,10.413849,89.59,0.8958615,13.792229,86.20777,0.8620777,3.6570907,96.34291,0.9634291,17.170609,82.82939,0.8282939,3.3192575,96.68074,0.9668074,1.967907,98.03209,0.98032093,6.528717,93.47128,0.9347128,3.8260102,96.17399,0.9617399,12,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Temporarily (other),,The did not return,,He/she is a friend,,Male,20-24,Тетово,Urban (city),Macedonian,,Married/Living together,Secondary,Student,1,,,,,,,,,,Lived with parents,,Happy they moved,Happen sometimes,1,,1,,,,,Male,20-24,Тетово,Urban (city),Macedonian,,Single,Vocational,Student,1,,,,,,,,,,,No,No,Мојот другар преку Work and Travel замина во Америка.Таму работеше две работи и реши да остане неколку години таму за да добие државјанство. После 2 години престој во америка запозна девојка со која зе ожени и доби државјанство.Најмногу замина заради финансиски причини.,Непланиран брак,Unplanned marriage,"Да има подобар образовен и здравствен систем,да има поголема праведност,да нема дискриминација и да не се врти се околу политиката, и да има подобри медиуми","Better legal and healthcare, more justice, no discrimination and everything should not revolve around politics, better media",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",0d541489-92f3-48bb-9dbe-3b7277b9325b,,,,,,,,mk
d8447974-f40f-4507-887e-ba2379008447,715,,2020/02/26 12:52:18.509,2020/02/26 12:52:20.437,44.13206,12.393166,43.474777,0.49671355,0.10732481,,48.55774,36.752136,14.690121,0.3306619,0.31827348,,42.186913,43.58974,14.223348,0.3601822,0.37748715,,11.012405,78.63248,10.35512,0.49671355,0.68095726,,13.193697,86.81,0.86806303,7.159215,92.84078,0.92840785,10.607487,89.39251,0.89392513,6.2971473,93.70285,0.9370285,4.5730057,95.426994,0.95426995,1.1247277,98.875275,0.9887527,0.2626598,99.73734,0.9973734,2.8488696,97.15113,0.9715113,8,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Rural (village),Permanently,,The did not return,,He/she is a relative,,Female,35-44,Куманово,Rural (village),Macedonian,,Married/Living together,Secondary,Private sector,,,1,,1,,,,1,Во маркет,A private house (owned),,You do not know,Happen all the time,1,,1,1,,,,Female,35-44,Куманово,Rural (village),Macedonian,,Married /Living together,Secondary,Manual worker,,,1,,,,,,,,,No,Yes,"Сестра ми работеше во маркет кај нас ,мажот и замина за Германија да работи.Таму рабитеше некој период и почнаа да планираат да се преселат таму каде што тој работеше.Трите деца почнаа да одат на курсеви и да го учат јазикот.Таа таму работи како хигиеничарка и кога ја видов за прв пат после две години откако се иселија изгледаше како да поминале 5 години а не две ,изморена,ослбната,со еден збор не изгледаше добро.",Живот во недојдија,Life in Neverland,Мала Швајцарска,Little Switzerland,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A600FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/258.0.0.34.119;]",8e2f7bd9-532c-4308-b25a-5006d9a76d9d,,,,,,,,mk
adaea939-96bc-46d2-8d0e-4a7eecaa40b6,667,,2020/02/26 13:09:21.990,2020/02/26 13:09:23.631,83.86856,5.982902,10.14854,0.13139991,0.051811963,,2.892744,94.871796,2.235459,0.49671355,0.82158977,,90.2386,7.2649612,2.4964397,0.061289206,0.06291455,,86.14093,5.1282043,8.730869,0.11294972,0.044410255,,11.864227,88.14,0.8813577,15.312499,84.6875,0.846875,0.82974434,99.17026,0.99170256,28.415949,71.58405,0.7158405,52.55388,47.44612,0.4744612,51.17457,48.82543,0.4882543,3.5883605,96.41164,0.9641164,10.484916,89.51508,0.89515084,15,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Rural (village),Permanently,,The did not return,,He/she is a relative,,Male,35-44,Охрид,Urban (city),Other,,Married/Living together,Secondary,Manual worker,,,1,,,,,,,,A private house (owned),,Happy they moved,Happen all the time,1,,,,,,,Male,35-44,Охрид,Urban (city),Other,,Married /Living together,Secondary,Self-employed,,,,,,1,,,,,,No,No,"Роднина, беше заварувач. Не беше задоволен од приходот, сметаше дека неговиот труд треба да биде повеќе платен. Доби привлечна понуда за работа, замина во Лорах, Германија.",Ниски примања,Low income,Држава во која ќе има функционални институции,Country with functional institutions,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16D57 [FBAN/FBIOS;FBDV/iPhone7,1;FBMD/iPhone;FBSN/iOS;FBSV/12.1.4;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBCR/Telekom.mk]",7e511b07-715b-4967-a5ae-3efd4a617c8b,,,,,,,,mk
a81b3dc2-50cb-4c30-a424-3d57a7213009,726,,2020/02/26 13:29:42.918,2020/02/26 13:29:44.187,33.506645,32.905983,33.587368,0.5004036,0.2849658,,42.656048,12.393166,44.95079,0.5114737,0.10732481,,78.294075,11.965813,9.740109,0.15723017,0.10362393,,78.72143,11.111108,10.167463,0.15723017,0.096222214,,8.415949,91.58,0.9158405,3.5883605,96.41164,0.9641164,2.2090495,97.79095,0.9779095,4.278016,95.721985,0.95721984,8.415949,91.58405,0.9158405,5.657327,94.342674,0.9434267,33.933193,66.06681,0.6606681,13.9331875,86.06681,0.8606681,23,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and after some time RETURNED (or intend to return) to their home.,Another country,Urban (city),Temporarily (other),,Other,,He/she is a close family member,,Male,25-34,Центар,Urban (city),Macedonian,,Married/Living together,Bachelor or equivalent,Student,1,,,,,,,,,,Lived with parents,,Happy they moved,Happen sometimes,1,1,1,1,,,,Male,20-24,Центар,Urban (city),Macedonian,,Single,Higher professional program,Student,1,,,,,,,1,Помошник тренер на фудбалски клуб,,,No,Yes,"Мојот брат се занимава со фудбал,отиде во странство за подобар просперитет на самиот себе,за повисоки примања и поразвиен спорт.Се враќа повремено,и менува клубови во зависност од тоа што му нудат сега моментално игра за албански клуб.",Фудбалот е поразвиен во странство,Football is more developed abroad,"Без мито и корипција,селективна правда ,да не е се само на зборови тука да се прејде во реалност","No bribery or corruption, selective justice, practice what they preach",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,4;FBMD/iPhone;FBSN/iOS;FBSV/13.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBCR/Vip MKD]",098e43a1-9c1b-4f2e-b522-7e95b61a9203,,,,,,,,mk
